date,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG
20110421,0.0011,1.3574,0.3392,0.3414,0.7017,0.6791
20110429,0.0013,2.0112,-0.1372,-0.4672,0.3783,-0.4610
20110506,0.0003,-1.8800,-1.7316,-0.1768,0.6026,1.3504
20110513,0.0003,-0.0642,0.3394,-0.7053,0.3308,0.7218
20110520,0.0003,-0.3714,-0.8452,-0.1404,-0.5207,-0.1696
20110527,0.0003,0.0253,1.1641,-0.0932,-0.1949,-0.8399
20110603,0.0005,-2.4925,-0.9960,-0.8146,-0.1131,0.9732
20110610,0.0008,-2.3769,-0.6284,-0.6548,1.1618,0.4733
20110617,0.0008,0.0156,-0.1760,-0.3422,0.2643,-0.0227
20110624,0.0008,0.2172,2.2832,0.2832,0.7511,-0.1887
20110701,0.0005,5.5783,0.5247,0.7856,0.8131,0.0053
20110708,-0.0006,0.5256,1.0820,-0.6158,0.7695,0.4741
20110715,-0.0007,-2.1460,-1.0473,-0.3863,-0.1456,0.0352
20110722,-0.0007,2.0573,-0.4533,-1.0238,0.0147,0.0722
20110729,-0.0007,-4.1265,-1.4604,-0.3708,0.0183,0.1324
20110805,0.0018,-7.7419,-2.7619,-1.0292,1.8017,2.6018
20110812,0.0018,-1.5909,-1.5206,-1.4338,1.1148,0.7483
20110819,0.0018,-5.0480,-2.0610,1.3989,-0.4433,0.8089
20110826,0.0018,5.0062,1.8010,-0.4520,1.0568,0.0408
20110902,0.0011,-0.2124,-1.3012,-0.2373,-0.9314,-0.6410
20110909,-0.0000,-1.5607,-0.2177,-0.6861,-0.6575,0.6821
20110916,-0.0000,5.4700,0.1262,-0.5774,-0.6809,0.3982
20110923,-0.0000,-6.7659,-2.2738,0.6719,-0.1501,2.7001
20110930,-0.0000,-0.6166,-0.3774,0.8365,0.6616,0.5120
20111007,0.0003,2.2731,0.2777,-0.3357,2.1613,0.9667
20111014,0.0003,6.2754,2.9683,-0.7482,-0.0655,-1.2554
20111021,0.0003,0.9450,-1.3600,1.0467,-0.1432,-0.1631
20111028,0.0003,4.0861,3.4713,-0.6958,-0.4194,-1.8370
20111104,0.0001,-2.2807,-0.0293,0.1001,0.0643,1.1502
20111111,0.0001,0.6252,-1.0812,0.8128,0.3255,1.0682
20111118,0.0001,-3.7039,0.0136,0.4235,0.4687,0.3323
20111125,0.0001,-4.8174,-3.0171,0.1332,0.2590,0.4826
20111202,0.0001,7.6932,3.2658,0.3197,0.0560,-1.4771
20111209,0.0000,0.8580,0.7914,-0.0227,0.5132,-0.0622
20111216,0.0000,-2.8784,-0.4765,1.5653,0.8607,0.8115
20111223,0.0000,3.6635,-0.0171,0.8261,-0.2660,-1.3991
20111230,0.0000,-0.6200,-0.3545,0.1789,-0.2290,0.0523
20120106,-0.0000,1.7049,-0.2030,-0.2400,-0.1065,-0.9687
20120113,-0.0001,1.1827,1.2321,0.4089,-0.3915,-0.8043
20120120,-0.0000,2.1211,0.6026,-0.3690,-0.1721,0.4386
20120127,-0.0001,0.3338,1.7872,-0.4120,-0.0779,-0.2731
20120203,0.0004,2.4975,2.0574,-0.0446,-0.3341,-0.5052
20120210,0.0008,-0.2328,-1.5313,0.0276,0.2856,0.2462
20120217,0.0008,1.5983,0.3079,-0.1327,-0.3063,-0.0225
20120224,0.0006,0.2656,-0.5026,-0.4857,0.5592,0.4311
20120302,0.0009,0.0461,-2.9166,0.9310,0.6999,0.6741
20120309,0.0010,0.3221,1.4667,0.4587,0.1355,0.6180
20120316,0.0010,2.2900,-0.0422,0.0761,-0.2235,-0.6005
20120323,0.0010,-0.4368,0.9118,0.1401,0.7773,0.7759
20120330,0.0010,0.7439,-0.3706,0.4555,0.5362,0.6283
20120405,0.0006,-0.7076,-0.8314,0.3477,1.2405,0.6681
20120413,0.0007,-2.0447,-0.3774,0.3662,0.2717,0.0608
20120420,0.0007,0.5583,-0.0194,0.9998,0.5676,-0.5887
20120427,0.0007,1.8740,0.8826,-0.6118,-0.8973,-0.5652
20120504,0.0013,-2.6723,-1.7250,0.4942,0.6920,0.8788
20120511,0.0015,-0.9990,0.3787,1.1789,-0.2228,0.2219
20120518,0.0015,-4.4706,-1.1689,0.7986,0.9763,1.7589
20120525,0.0015,1.9946,0.6352,-0.1601,-0.1897,-0.9024
20120601,0.0010,-3.1410,-0.4635,0.5394,0.5349,0.9550
20120608,0.0005,3.7313,0.5750,-0.1323,-0.5710,-0.2432
20120615,0.0005,1.0714,-0.5372,0.4029,-0.3250,0.5542
20120622,0.0005,-0.3504,1.3526,0.2612,-0.4943,0.2819
20120629,0.0005,2.1025,0.7641,0.2579,-0.5788,-0.8230
20120706,0.0006,-0.2663,1.0944,0.3854,-0.1123,-1.0083
20120713,0.0008,-0.0548,-1.0242,0.2935,0.8197,0.2151
20120720,0.0008,0.2636,-1.6916,-0.7233,0.1554,1.4905
20120727,0.0008,1.4510,-1.2228,-0.1533,0.0268,-0.0805
20120803,0.0010,0.1696,-0.7063,0.6309,1.2238,0.1846
20120810,0.0011,1.3694,0.9814,-0.7156,-1.3173,-0.3770
20120817,0.0011,1.1280,1.3153,-0.4985,0.3613,-0.2028
20120824,0.0011,-0.5520,-0.9048,-0.0131,-0.4338,0.0706
20120831,0.0011,-0.1790,0.4993,-0.1473,0.3272,0.2790
20120907,0.0014,2.5555,1.7517,-0.3839,0.0914,-0.7739
20120914,0.0018,2.0927,1.3104,-0.0796,-0.4272,-1.0936
20120921,0.0018,-0.4772,-1.0490,0.9655,0.0379,0.8456
20120928,0.0018,-1.4102,-0.7694,0.6309,0.4708,0.2983
20121005,0.0009,1.4568,-0.4815,1.2500,0.6262,-0.7757
20121012,0.0009,-2.2057,-0.0691,0.3985,-0.3136,-1.0429
20121019,0.0009,0.2582,-0.5125,0.2580,-0.4336,-1.7789
20121026,0.0009,-1.3692,0.4977,-0.0612,0.5575,0.3376
20121102,0.0010,0.2753,0.6636,0.4867,0.4118,-0.4966
20121109,0.0020,-2.3295,-0.3633,0.3916,0.2605,-0.4855
20121116,0.0020,-1.4628,-0.9075,0.4181,0.9701,0.7601
20121123,0.0016,3.7177,0.6192,-0.1412,0.7280,-0.1882
20121130,0.0020,0.8262,1.1540,-0.2793,-0.7506,-0.0007
20121207,0.0026,0.1299,-0.4098,0.1946,-0.7168,-0.9510
20121214,0.0026,-0.1439,0.5051,0.3602,-1.4839,-0.4353
20121221,0.0026,1.4003,1.7269,-1.4540,-0.3441,-0.7101
20121228,0.0021,-1.8779,0.2517,0.2925,0.6635,-0.2172
20130104,0.0008,4.8081,0.8521,0.0696,-1.2993,-1.2999
20130111,0.0005,0.4469,-0.3911,0.2206,-0.1191,0.0610
20130118,0.0005,0.9519,0.2303,0.5183,-0.0923,-0.3090
20130125,0.0004,1.2688,0.1857,-0.0393,-0.6960,-0.2303
20130201,0.0007,0.7407,-0.1227,0.2372,-0.1650,-0.0558
20130208,0.0014,0.4465,0.0296,-0.8431,-0.2908,-0.3345
20130215,0.0014,0.2265,1.0403,1.1161,0.4844,-0.4386
20130222,0.0011,-0.3569,-0.8246,0.8076,-0.1437,1.0502
20130301,0.0013,0.1990,-0.8309,-0.1766,0.4921,0.0792
20130308,0.0010,2.4694,0.9229,0.3557,-0.5263,-1.0968
20130315,0.0010,0.6673,0.7264,0.1245,-0.0995,-0.7032
20130322,0.0010,-0.2112,-0.2602,0.9287,0.6223,0.3244
20130328,0.0008,0.8456,-0.4748,-0.1264,0.1555,0.2863
20130405,0.0008,-1.3936,-2.3502,0.7020,-0.3114,0.8464
20130412,0.0008,2.3781,0.0501,0.0922,-0.0590,-0.6022
20130419,0.0008,-2.2415,-1.8188,0.5022,0.0502,0.5313
20130426,0.0008,1.9206,1.0947,-0.5955,-0.4205,-1.6490
20130503,0.0005,2.0456,0.0280,-1.0830,-0.3881,-0.0491
20130510,0.0003,1.4411,0.8319,-0.4752,-0.0962,-0.3448
20130517,0.0003,2.1326,0.6179,-0.0001,-0.0022,-0.2934
20130524,0.0003,-1.0754,0.5248,0.4549,0.3401,-0.1295
20130531,0.0002,-0.7598,1.7253,-1.1303,-0.5367,-0.0999
20130607,0.0003,0.7287,-0.3776,0.2373,0.2577,0.0614
20130614,0.0003,-0.9280,0.3882,0.9667,0.2382,0.4390
20130621,0.0003,-2.0850,0.5789,-0.7734,-0.4206,0.4139
20130628,0.0003,1.1163,0.1764,0.3018,-0.2197,-0.3318
20130705,0.0002,1.8437,1.2435,0.0078,-0.0807,0.1010
20130712,0.0002,3.0258,0.2107,-0.2607,-0.3414,-0.0431
20130719,0.0002,0.7298,0.3699,0.8418,-0.8840,-1.3985
20130726,0.0002,0.1279,-0.0704,0.1322,0.4161,0.2061
20130802,0.0002,1.4314,0.2101,-0.1239,0.6768,-0.3041
20130809,0.0002,-0.9851,-0.4140,0.0721,0.1298,0.5105
20130816,0.0002,-2.0446,0.3035,-0.2136,0.4170,-0.1058
20130823,0.0002,0.6113,0.7421,-0.8693,-0.1781,-0.0238
20130830,0.0002,-1.8682,-0.7675,-0.7781,-0.1017,0.0883
20130906,0.0002,1.4924,0.2943,-0.3109,-0.7804,-0.3629
20130913,0.0002,2.1583,0.4596,0.4990,0.1961,-0.1323
20130920,0.0002,1.3632,0.1842,-0.4045,-0.4640,-0.4216
20130927,0.0002,-0.7765,1.0073,-0.4664,0.1664,-0.1157
20131004,0.0003,0.1661,0.3888,-0.1602,-0.5046,0.0021
20131011,0.0004,0.5430,-0.0751,0.7278,1.2283,0.2724
20131018,0.0004,2.5157,0.2249,-0.9080,-0.4041,-0.3053
20131025,0.0004,0.7230,-0.5007,0.5147,0.3164,-0.3067
20131101,0.0005,-0.1081,-1.7724,1.4079,0.6384,0.8854
20131108,0.0008,0.4835,0.3836,0.0663,0.9712,0.8695
20131115,0.0008,1.7030,0.0664,0.1846,0.2201,-0.1736
20131122,0.0008,0.3692,0.7610,-0.4147,0.2619,0.5406
20131129,0.0006,0.3404,1.2511,-0.2682,-0.0423,0.1592
20131206,0.0005,-0.0665,-0.9964,0.0596,0.6283,-0.2018
20131213,0.0005,-1.4640,-0.4497,0.4396,0.0983,-0.9334
20131220,0.0005,2.5710,1.1454,-0.1441,-0.3790,0.1100
20131227,0.0004,1.3537,0.1050,0.3756,-0.4006,-0.5497
20140103,0.0003,-0.4197,0.2954,0.3123,-0.2071,-0.3483
20140110,0.0003,0.6701,-0.0332,-0.2130,-0.8309,0.2509
20140117,0.0003,-0.1141,0.5461,-0.3897,-0.8167,0.1741
20140124,0.0002,-2.5979,-0.1080,-0.4574,-0.4357,0.3121
20140131,0.0003,-0.4447,-0.5482,0.4364,-0.2325,-0.1236
20140207,0.0012,0.5612,-2.0553,-0.3075,0.0806,0.5163
20140214,0.0012,2.5257,0.3928,0.0678,-0.6381,0.0289
20140221,0.0009,0.1434,1.1767,-0.4770,-1.1117,0.1703
20140228,0.0012,1.3692,0.2620,0.0907,0.2229,-0.7423
20140307,0.0007,1.1701,1.3436,0.7041,0.6555,-0.0733
20140314,0.0007,-1.9388,-0.1996,-0.0938,-0.4218,0.6672
20140321,0.0007,1.2830,0.5553,0.6303,0.5436,0.6481
20140328,0.0007,-1.0085,-2.8752,1.4158,0.9978,0.2548
20140404,0.0004,0.3644,-0.3675,0.7037,0.5219,-0.3464
20140411,0.0004,-2.8760,-1.1184,-0.1083,0.5241,0.4343
20140417,0.0003,2.6951,-0.7343,-0.5683,-0.4548,-0.0690
20140425,0.0004,-0.3125,-0.7385,0.6768,0.2805,0.2917
20140502,0.0003,0.9885,-0.7258,-0.0130,0.0354,0.0996
20140509,0.0002,-0.4651,-1.8807,0.8302,0.9750,0.7781
20140516,0.0002,-0.0047,-0.3182,-0.5877,-0.3873,0.0907
20140523,0.0002,1.3853,0.8372,-0.6700,-0.3680,0.3637
20140530,0.0002,1.1811,-0.5977,-0.4431,-0.6299,-0.3593
20140606,0.0005,1.6021,0.9679,-0.5044,0.3973,0.3497
20140613,0.0005,-0.5278,0.4114,-0.5064,-1.6864,0.3801
20140620,0.0005,1.5126,0.5400,-0.7085,-0.7760,-0.5695
20140627,0.0005,-0.0630,0.0602,-0.7463,-0.0740,0.1235
20140703,0.0003,1.3799,0.9279,-0.1066,0.3012,0.2531
20140711,0.0003,-1.3544,-2.7603,1.0484,1.4084,0.9569
20140718,0.0003,0.3674,-0.9348,0.1398,0.6415,0.6657
20140725,0.0003,-0.0124,-0.7254,-0.2456,-0.6774,-0.8186
20140801,0.0003,-2.6331,-0.0439,0.0921,-0.1243,0.2975
20140808,0.0001,0.5119,0.8997,-0.5796,0.0656,-0.4355
20140815,0.0001,1.3057,-0.5462,-0.5831,0.1579,-0.0167
20140822,0.0001,1.7907,0.2845,0.0558,0.1795,0.4240
20140829,0.0001,0.8913,-0.0320,-0.0853,-0.8831,0.1124
20140905,0.0001,0.1834,-0.2835,0.2516,0.6006,0.1037
20140912,0.0001,-0.8597,0.7021,-0.2100,0.3166,0.5215
20140919,0.0001,0.9056,-1.9130,0.2708,0.9431,0.4416
20140926,0.0001,-1.5791,-0.8065,-0.4263,1.1850,0.9757
20141003,0.0002,-0.7839,-0.5278,-0.9909,0.1231,0.1159
20141010,0.0003,-3.5805,-1.4878,0.5800,1.7284,0.9921
20141017,0.0003,-0.5102,3.3039,0.2983,-0.2408,-1.4975
20141024,0.0003,4.0540,-0.6704,0.3536,0.4382,-0.0222
20141031,0.0003,2.8730,2.1172,0.0653,-0.4114,0.4312
20141107,-0.0000,0.6936,-0.5410,0.8054,0.7152,0.0614
20141114,-0.0000,0.5357,-0.5057,-0.8555,0.1991,0.6029
20141121,-0.0000,1.0415,-1.0623,0.7084,0.3433,-0.5012
20141128,-0.0000,0.2600,0.1501,-0.3313,1.2006,0.2813
20141205,0.0001,0.2930,0.6739,0.4223,0.5690,0.3013
20141212,0.0001,-3.4403,0.4530,-0.3366,-0.3651,0.5333
20141219,0.0001,3.4706,0.0274,0.0822,-1.0121,0.0073
20141226,0.0001,1.0292,0.8705,0.1906,0.2498,-0.0803
20150102,0.0001,-1.3877,0.2582,0.3428,-0.2330,-0.4176
20150109,0.0003,-0.7819,-0.6930,-0.2481,0.5362,0.3901
20150116,0.0003,-1.3229,0.0702,0.8970,0.2542,0.5620
20150123,0.0003,1.6355,-0.7097,-1.0244,-0.0210,0.6811
20150130,0.0003,-2.5102,0.1661,-0.8961,-0.9614,-0.2308
20150206,-0.0006,3.3166,0.0431,-0.5700,-0.4562,-0.3706
20150213,-0.0006,2.1033,-0.2197,-0.1487,0.5774,0.1710
20150220,-0.0004,0.7983,0.1264,-0.9236,0.3636,-0.3572
20150227,-0.0006,-0.1863,0.8440,0.3177,-0.4138,-0.3639
20150306,-0.0002,-1.3659,0.6958,-0.3041,-0.1981,0.5297
20150313,-0.0002,-0.5966,1.5095,-0.6357,0.0931,-0.3234
20150320,-0.0002,2.6006,0.0167,-0.1323,0.8904,0.3409
20150327,-0.0002,-2.1581,0.0386,0.5319,0.1071,-0.4429
20150402,0.0002,0.4470,0.6827,0.4588,-0.4858,-0.4773
20150410,0.0007,1.6708,-0.9441,-0.5028,-0.6557,-0.5875
20150417,0.0007,-1.0229,0.0119,-0.0863,-0.8510,-0.2470
20150424,0.0007,1.7742,-0.7116,-0.9355,0.2803,1.1617
20150501,0.0005,-0.7634,-2.3212,0.5686,0.2675,0.0309
20150508,-0.0001,0.4081,0.4389,0.0423,0.3610,-0.1000
20150515,-0.0001,0.4143,0.4141,-0.3589,0.2875,-0.0556
20150522,-0.0001,0.3165,0.6573,-0.3925,0.0266,-0.0372
20150529,-0.0001,-0.7857,0.2307,-0.0423,-0.0397,0.1800
20150605,0.0001,-0.2907,1.9516,-0.9600,-0.1385,-0.4303
20150612,0.0001,0.1180,0.3519,-0.0670,0.7293,0.3856
20150619,0.0001,0.8293,0.6069,-0.7402,0.1912,-0.1622
20150626,0.0001,-0.3493,0.1263,-0.3482,0.2327,-0.5262
20150702,-0.0003,-1.3299,-1.2373,-0.1705,1.2614,0.2212
20150710,-0.0008,-0.0256,-0.2476,-0.6155,1.4340,0.4378
20150717,-0.0008,2.2662,-1.4484,-2.0205,0.0381,0.4514
20150724,-0.0008,-2.3053,-1.1926,-0.6841,0.8548,1.0582
20150731,-0.0008,1.1716,-0.0732,0.2936,1.1043,0.5012
20150807,0.0006,-1.3558,-0.3608,1.3529,2.0716,0.8347
20150814,0.0006,0.6900,-0.4559,-0.0350,0.1696,-0.0886
20150821,0.0006,-5.6950,1.1343,0.8395,0.8826,0.2239
20150828,0.0006,1.0660,-0.5709,-1.6304,-1.8698,-0.4699
20150904,0.0000,-3.0787,1.2493,0.1289,0.4586,0.3056
20150911,-0.0001,2.0929,-0.8575,-0.7981,1.1602,0.9235
20150918,-0.0001,-0.1516,0.3288,-0.4283,-1.5240,-0.5093
20150925,-0.0001,-1.7702,-2.0710,0.6909,2.6018,1.3696
20151002,-0.0003,0.7301,-2.2586,1.1262,-1.0331,0.6228
20151009,-0.0006,3.4367,1.6381,1.4469,-1.9180,-2.0556
20151016,-0.0006,0.6228,-1.3546,0.0286,-0.2882,1.0896
20151023,-0.0006,1.7031,-1.1797,0.3534,1.9656,1.7829
20151030,-0.0006,0.1759,-0.8226,-0.9815,0.1939,0.7913
20151106,0.0005,1.3821,2.3170,-0.5155,-2.1016,-0.3578
20151113,0.0005,-3.7166,-0.8340,0.8892,0.6163,0.4201
20151120,0.0005,3.1378,-0.2887,-0.6713,1.0319,1.5547
20151127,0.0004,0.3747,2.0932,-0.3484,-0.6416,-0.9860
20151204,0.0020,-0.1927,-0.5601,-0.1409,1.9339,1.8886
20151211,0.0023,-3.9310,-0.9942,0.1583,1.2651,1.7867
20151218,0.0023,-0.3480,0.4223,-0.2601,0.1739,0.8991
20151224,0.0019,2.8302,0.0292,0.7012,-1.9276,-1.7226
20151231,0.0019,-0.9024,-0.8000,-0.1019,0.8426,0.2824
20160108,0.0010,-6.2201,-1.8645,1.1408,2.2496,2.4873
20160115,0.0010,-2.5374,-0.5465,0.6160,2.5930,2.3353
20160122,0.0008,1.3838,-0.0657,-0.7671,0.0725,0.4207
20160129,0.0010,1.7090,-0.4183,1.9950,0.6201,-0.3041
20160205,0.0051,-3.3579,-1.1641,1.7276,0.4819,-1.0992
20160212,0.0051,-0.8100,-0.6894,0.7841,2.8413,2.3445
20160219,0.0041,3.0934,0.3102,-0.8638,-1.1373,0.1572
20160226,0.0051,1.8328,1.2170,-0.3623,0.0824,-1.1685
20160304,0.0045,3.0809,1.6240,-0.6619,-3.5762,-3.8348
20160311,0.0043,1.0018,-0.5508,0.4085,-0.2288,0.0532
20160318,0.0043,1.4151,0.0295,0.1163,0.1818,-0.1890
20160324,0.0035,-0.7991,-0.9472,0.1922,0.9979,1.0065
20160401,0.0037,2.0554,1.6739,-0.4796,0.5906,0.0682
20160408,0.0012,-1.1669,-1.1521,-0.0548,-2.5164,-1.0549
20160415,0.0012,1.9391,1.2550,-0.0708,-0.9431,-1.3607
20160422,0.0012,0.7292,0.7185,0.0903,-3.1313,-1.5967
20160429,0.0012,-1.1881,-0.4502,1.3391,-1.0007,-1.3936
20160506,0.0027,-0.6330,-0.8758,0.7210,2.7046,2.3353
20160513,0.0027,-0.5245,-0.8310,-0.6268,0.0548,0.2086
20160520,0.0027,0.5470,-0.0681,-1.2232,-1.4382,-0.8277
20160527,0.0027,2.4283,0.9409,-0.7787,0.0242,0.6179
20160603,0.0031,0.1636,0.8775,-0.4841,-0.7173,-0.8516
20160610,0.0043,-0.2418,0.3906,0.6221,-0.1473,-0.3857
20160617,0.0043,-1.2012,-0.6366,0.1885,-0.1948,-0.4051
20160624,0.0043,-1.5955,-0.0733,-0.0000,0.3550,0.0882
20160701,0.0043,3.1375,-0.1117,-0.2279,-0.1817,-0.0208
20160708,0.0034,1.3812,0.7373,-1.0352,0.9029,1.3346
20160715,0.0043,1.6049,0.6090,0.7741,-0.3758,-0.4625
20160722,0.0043,0.6059,0.2272,-1.1205,0.6943,1.0301
20160729,0.0043,0.0769,0.2667,-0.7841,-1.1306,0.8876
20160805,0.0036,0.5619,0.5510,-0.7071,-0.9748,0.0898
20160812,0.0036,0.1771,-1.0315,0.1703,-1.5830,-1.1181
20160819,0.0036,0.1463,0.4814,1.1800,-0.9796,-0.7690
20160826,0.0036,-0.5317,0.7981,-0.4095,0.5748,1.0607
20160902,0.0042,0.7040,0.5714,-0.4232,0.4434,0.3051
20160909,0.0042,-2.2934,-0.3310,-0.1927,-1.9025,-1.2745
20160916,0.0052,0.5667,0.4215,-1.5745,0.8402,2.5069
20160923,0.0052,1.2574,0.9163,-0.0144,-0.7306,-0.2144
20160930,0.0052,0.2111,-0.3874,1.9948,-1.1564,-1.8966
20161007,0.0040,-0.5714,-0.0211,0.2184,0.3201,0.2411
20161014,0.0040,-1.1233,-1.2393,0.1532,1.0957,0.2710
20161021,0.0040,0.4165,-0.1306,0.1162,-0.5051,-0.9074
20161028,0.0040,-0.7703,-2.4558,0.8032,1.3587,1.5837
20161104,0.0034,-1.8950,-0.1788,0.3487,1.8658,1.5918
20161111,0.0032,4.6692,6.5758,-0.3097,-0.8798,-0.8070
20161118,0.0032,1.2843,1.3108,0.2338,-0.2941,-0.6236
20161125,0.0026,1.6398,0.9275,0.7056,0.0308,-0.5304
20161202,0.0042,-1.1245,-1.9710,2.2930,-0.8119,-1.7455
20161209,0.0057,3.3489,2.5375,-0.5973,-0.0321,0.6190
20161216,0.0057,-0.2916,-1.5463,-0.6316,0.5028,0.4845
20161223,0.0057,0.3173,0.2371,-0.0276,0.2369,-0.1863
20161230,0.0046,-1.1623,-0.1498,0.0789,0.5687,0.4300
20170106,0.0072,1.6934,-1.0824,-0.5894,-1.3830,-0.6682
20170113,0.0089,0.0896,0.2607,-1.1808,-0.0989,0.6102
20170120,0.0072,-0.3063,-1.5836,0.4070,-0.0184,-0.4094
20170127,0.0089,1.1545,0.5853,0.0021,0.1340,0.5635
20170203,0.0093,0.1437,0.4456,-0.4649,-0.1289,0.3350
20170210,0.0096,0.8793,-0.1629,-0.3179,0.8760,0.8489
20170217,0.0096,1.5217,-0.2815,-0.8711,0.6566,1.2015
20170224,0.0077,0.4815,-1.0558,-0.5946,1.2938,0.8035
20170303,0.0084,0.6396,-0.2557,-0.8089,0.1016,-0.1622
20170310,0.0077,-0.5340,-0.9817,-1.1462,1.4504,1.1084
20170317,0.0077,0.4868,1.5781,0.2122,0.1842,0.3615
20170324,0.0077,-1.6604,-1.0562,-0.3191,0.4642,0.5040
20170331,0.0077,1.0537,1.4531,0.1984,-0.9528,-1.0669
20170407,0.0141,-0.4391,-1.7151,0.2173,-0.6903,-0.2837
20170413,0.0113,-1.1960,-0.2870,-0.3913,0.2877,-0.0967
20170421,0.0141,1.1108,1.8823,-0.8455,1.5699,1.4214
20170428,0.0141,1.6376,0.7768,-0.5317,-0.1439,0.6711
20170505,0.0140,0.5337,-0.4839,-0.1522,0.8422,1.0544
20170512,0.0140,-0.3242,-0.2176,-0.2035,-0.3256,0.1843
20170519,0.0140,-0.3991,-1.1993,0.0060,-1.0485,-0.4795
20170526,0.0140,1.4648,-0.0728,-1.0964,1.0922,1.4161
20170602,0.0112,1.0937,0.9014,-0.7007,0.6208,1.0938
20170609,0.0140,-0.2412,1.0813,1.3300,0.3207,-1.3644
20170616,0.0140,-0.0849,-1.5007,-0.3844,-0.7456,-0.8954
20170623,0.0140,0.3175,0.9303,-2.2438,-0.8636,1.3653
20170630,0.0140,-0.4927,1.0662,1.2843,0.2055,-1.4549
20170707,0.0144,0.0873,0.2478,-0.3584,1.1960,1.0134
20170714,0.0180,1.3596,-0.4342,-0.1371,-0.5636,0.0171
20170721,0.0180,0.5483,0.1118,-0.7360,0.6328,1.0340
20170728,0.0180,-0.0299,-0.9538,0.6436,0.0563,-0.9622
20170804,0.0180,0.0887,-1.1284,-0.5743,0.9111,0.0396
20170811,0.0180,-1.5138,-0.7022,-1.0907,1.3768,0.9284
20170818,0.0180,-0.6626,-0.6901,-0.9158,0.2473,0.8423
20170825,0.0180,0.8257,0.2534,0.7451,-1.2647,-0.9217
20170901,0.0191,1.6268,1.1672,-0.5000,-0.8530,0.0030
20170908,0.0189,-0.7473,-0.0962,0.1008,-0.4775,-0.0512
20170915,0.0236,1.6636,0.8779,1.0889,0.4844,-0.3779
20170922,0.0236,0.3955,1.0351,1.6854,0.5905,-1.0101
20170929,0.0236,0.9232,2.4990,-0.2135,-0.0422,0.1170
20171006,0.0191,1.2847,0.2190,-0.6359,-0.2368,0.3727
20171013,0.0191,0.0268,-1.1598,-0.0352,0.7640,0.7918
20171020,0.0191,0.9091,-0.2588,0.0474,1.0758,0.1592
20171027,0.0191,0.2497,-0.1752,-2.3128,0.2280,1.6548
20171103,0.0194,0.1862,-1.2588,-0.1969,-1.2127,-0.3413
20171110,0.0197,-0.4117,-1.4171,-0.3120,0.6003,0.0073
20171117,0.0197,0.2136,1.3450,-0.6976,0.7791,1.4313
20171124,0.0157,1.0414,1.3131,-0.2870,0.2730,0.3919
20171201,0.0201,1.6182,-0.0282,1.0365,0.5115,-0.8921
20171208,0.0221,0.3013,-0.6797,0.1798,1.2716,0.7996
20171215,0.0221,0.8065,-0.7452,-0.4578,0.0750,0.8421
20171222,0.0221,0.5390,0.9345,1.3543,-0.5794,-1.5423
20171229,0.0177,-0.3689,-0.0086,0.3652,-0.0332,-0.7503
20180105,0.0213,2.5501,-0.8344,0.1417,-0.6692,-0.0043
20180112,0.0267,1.8098,0.1745,0.5042,-0.6754,-0.8972
20180119,0.0213,0.8487,-0.0814,-0.6212,0.8332,2.0078
20180126,0.0267,2.0540,-1.1565,-0.5396,-0.9315,0.6745
20180202,0.0273,-3.8117,-0.7147,-1.0577,-0.0985,1.5202
20180209,0.0282,-5.0909,0.7767,-0.1866,0.0317,0.8713
20180216,0.0282,4.5104,0.1789,-0.6647,-0.1024,0.8062
20180223,0.0226,0.4812,0.1704,0.0195,-0.4581,1.0331
20180302,0.0194,-1.7280,0.8722,-0.8324,-0.2802,1.1756
20180309,0.0062,3.6188,0.2692,-0.3485,-0.7982,0.3123
20180316,0.0062,-1.1895,0.7021,-0.7169,0.2007,0.7394
20180323,0.0062,-5.7957,1.0583,1.5320,0.2944,-0.9055
20180329,0.0050,1.8262,-1.1419,-0.3441,0.6013,0.3054
20180406,0.0341,-1.3736,0.8432,0.3677,1.0933,-0.0036
20180413,0.0341,2.0310,0.2451,0.8356,-2.2253,-1.0267
20180420,0.0341,0.7481,0.0960,0.3857,0.1520,0.1096
20180427,0.0341,-0.2850,-0.8352,0.1989,0.7302,0.0253
20180504,0.0323,-0.1523,0.8597,-0.8244,-0.8085,1.0899
20180511,0.0318,2.4346,0.7946,-0.1784,-0.5539,-0.2116
20180518,0.0318,-0.2240,2.3689,0.8559,-0.1982,-0.5587
20180525,0.0318,0.2208,-0.4486,-1.0702,0.3028,1.5495
20180601,0.0258,0.6122,1.0439,-0.0376,-0.5408,0.6246
20180608,0.0335,1.6834,0.5210,0.2027,1.0046,0.0482
20180615,0.0335,0.2221,0.6828,-1.1822,0.1988,0.7206
20180622,0.0335,-0.8535,1.2615,0.5248,0.0310,-1.0209
20180629,0.0335,-1.5955,-1.6548,0.1744,0.3186,-0.0176
20180706,0.0297,1.6642,1.5695,-0.4122,-0.4023,0.4590
20180713,0.0371,1.3919,-1.5683,-0.5397,0.0011,0.5718
20180720,0.0371,0.1372,0.5128,-0.7800,0.9524,1.2093
20180727,0.0371,0.1776,-2.4971,0.8577,0.9141,0.1742
20180803,0.0354,0.6500,0.5321,0.3835,1.5382,0.3832
20180810,0.0342,0.0589,0.6172,-0.4926,-0.6758,1.1246
20180817,0.0342,0.4691,0.0630,0.8141,1.3322,0.9863
